  13.5  2.50  15.5
  12.5  2.50  14.5
  14.5  1.50  15.5
  15.5  0.500  15.5
  15.5  1.50  14.5
  14.5  0.500  14.5
  14.5  3.50  13.5
  15.5  2.50  13.5
  15.5  3.50  12.5
  14.5  2.50  12.5
  12.5  4.50  0.500
  13.5  5.50  0.500
  12.5  5.50  1.50
  13.5  4.50  1.50
  12.5  7.50  3.50
  13.5  7.50  2.50
  13.5  6.50  3.50
  12.5  6.50  2.50
  14.5  5.50  3.50
  15.5  4.50  3.50
  15.5  5.50  2.50
  14.5  4.50  2.50
  14.5  7.50  1.50
  15.5  6.50  1.50
  15.5  7.50  0.500
  14.5  6.50  0.500
  12.5  4.50  4.50
  13.5  5.50  4.50
  12.5  5.50  5.50
  13.5  4.50  5.50
  12.5  7.50  7.50
  13.5  7.50  6.50
  13.5  6.50  7.50
  12.5  6.50  6.50
  14.5  5.50  7.50
  15.5  4.50  7.50
  15.5  5.50  6.50
  14.5  4.50  6.50
  14.5  7.50  5.50
  15.5  6.50  5.50
  15.5  7.50  4.50
  14.5  6.50  4.50
  12.5  4.50  8.50
  13.5  5.50  8.50
  12.5  5.50  9.50
  13.5  4.50  9.50
  12.5  7.50  11.5
  13.5  7.50  10.5
  13.5  6.50  11.5
  12.5  6.50  10.5
  14.5  5.50  11.5
  15.5  4.50  11.5
  15.5  5.50  10.5
  14.5  4.50  10.5
  14.5  7.50  9.50
  15.5  6.50  9.50
  15.5  7.50  8.50
  14.5  6.50  8.50
  12.5  4.50  12.5
  13.5  5.50  12.5
  12.5  5.50  13.5
  13.5  4.50  13.5
  12.5  7.50  15.5
  13.5  7.50  14.5
  13.5  6.50  15.5
  12.5  6.50  14.5
  14.5  5.50  15.5
  15.5  4.50  15.5
  15.5  5.50  14.5
  14.5  4.50  14.5
  14.5  7.50  13.5
  15.5  6.50  13.5
  15.5  7.50  12.5
  14.5  6.50  12.5
  12.5  8.50  0.500
  13.5  9.50  0.500
  12.5  9.50  1.50
  13.5  8.50  1.50
  12.5  11.5  3.50
  13.5  11.5  2.50
  13.5  10.5  3.50
  12.5  10.5  2.50
  14.5  9.50  3.50
  15.5  8.50  3.50
  15.5  9.50  2.50
  14.5  8.50  2.50
  14.5  11.5  1.50
  15.5  10.5  1.50
  15.5  11.5  0.500
  14.5  10.5  0.500
  12.5  8.50  4.50
  13.5  9.50  4.50
  12.5  9.50  5.50
  13.5  8.50  5.50
  12.5  11.5  7.50
  13.5  11.5  6.50
  13.5  10.5  7.50
  12.5  10.5  6.50
  14.5  9.50  7.50
  15.5  8.50  7.50
  15.5  9.50  6.50
  14.5  8.50  6.50
  14.5  11.5  5.50
  15.5  10.5  5.50
  15.5  11.5  4.50
  14.5  10.5  4.50
  12.5  8.50  8.50
  13.5  9.50  8.50
  12.5  9.50  9.50
  13.5  8.50  9.50
  12.5  11.5  11.5
  13.5  11.5  10.5
  13.5  10.5  11.5
  12.5  10.5  10.5
  14.5  9.50  11.5
  15.5  8.50  11.5
  15.5  9.50  10.5
  14.5  8.50  10.5
  14.5  11.5  9.50
  15.5  10.5  9.50
  15.5  11.5  8.50
  14.5  10.5  8.50
  12.5  8.50  12.5
  13.5  9.50  12.5
  12.5  9.50  13.5
  13.5  8.50  13.5
  12.5  11.5  15.5
  13.5  11.5  14.5
  13.5  10.5  15.5
  12.5  10.5  14.5
  14.5  9.50  15.5
  15.5  8.50  15.5
  15.5  9.50  14.5
  14.5  8.50  14.5
  14.5  11.5  13.5
  15.5  10.5  13.5
  15.5  11.5  12.5
  14.5  10.5  12.5
  12.5  12.5  0.500
  13.5  13.5  0.500
  12.5  13.5  1.50
  13.5  12.5  1.50
  12.5  15.5  3.50
  13.5  15.5  2.50
  13.5  14.5  3.50
  12.5  14.5  2.50
  14.5  13.5  3.50
  15.5  12.5  3.50
  15.5  13.5  2.50
  14.5  12.5  2.50
  14.5  15.5  1.50
  15.5  14.5  1.50
  15.5  15.5  0.500
  14.5  14.5  0.500
  12.5  12.5  4.50
  13.5  13.5  4.50
  12.5  13.5  5.50
  13.5  12.5  5.50
  12.5  15.5  7.50
  13.5  15.5  6.50
  13.5  14.5  7.50
  12.5  14.5  6.50
  14.5  13.5  7.50
  15.5  12.5  7.50
  15.5  13.5  6.50
  14.5  12.5  6.50
  14.5  15.5  5.50
  15.5  14.5  5.50
  15.5  15.5  4.50
  14.5  14.5  4.50
  12.5  12.5  8.50
  13.5  13.5  8.50
  12.5  13.5  9.50
  13.5  12.5  9.50
  12.5  15.5  11.5
  13.5  15.5  10.5
  13.5  14.5  11.5
  12.5  14.5  10.5
  14.5  13.5  11.5
  15.5  12.5  11.5
  15.5  13.5  10.5
  14.5  12.5  10.5
  14.5  15.5  9.50
  15.5  14.5  9.50
  15.5  15.5  8.50
  14.5  14.5  8.50
  12.5  12.5  12.5
  13.5  13.5  12.5
  12.5  13.5  13.5
  13.5  12.5  13.5
  12.5  15.5  15.5
  13.5  15.5  14.5
  13.5  14.5  15.5
  12.5  14.5  14.5
  14.5  13.5  15.5
  15.5  12.5  15.5
  15.5  13.5  14.5
  14.5  12.5  14.5
  14.5  15.5  13.5
  15.5  14.5  13.5
  15.5  15.5  12.5
  14.5  14.5  12.5
  0.000  0.000  0.000
  2.00  2.00  0.000
  0.000  2.00  2.00
  2.00  0.000  2.00
  1.00  1.00  1.00
  1.00  3.00  3.00
  3.00  1.00  3.00
  3.00  3.00  1.00
  0.000  0.000  4.00
  2.00  2.00  4.00
  0.000  2.00  6.00
  2.00  0.000  6.00
  1.00  1.00  5.00
  1.00  3.00  7.00
  3.00  1.00  7.00
  3.00  3.00  5.00
  0.000  0.000  8.00
  2.00  2.00  8.00
  0.000  2.00  10.0
  2.00  0.000  10.0
  1.00  1.00  9.00
  1.00  3.00  11.0
  3.00  1.00  11.0
  3.00  3.00  9.00
  0.000  0.000  12.0
  2.00  2.00  12.0
  0.000  2.00  14.0
  2.00  0.000  14.0
  1.00  1.00  13.0
  1.00  3.00  15.0
  3.00  1.00  15.0
  3.00  3.00  13.0
  0.000  4.00  0.000
  2.00  6.00  0.000
  0.000  6.00  2.00
  2.00  4.00  2.00
  1.00  5.00  1.00
  1.00  7.00  3.00
  3.00  5.00  3.00
  3.00  7.00  1.00
  0.000  4.00  4.00
  2.00  6.00  4.00
  0.000  6.00  6.00
  2.00  4.00  6.00
  1.00  5.00  5.00
  1.00  7.00  7.00
  3.00  5.00  7.00
  3.00  7.00  5.00
  0.000  4.00  8.00
  2.00  6.00  8.00
  0.000  6.00  10.0
  2.00  4.00  10.0
